timestamp,title,link,vader_sentiment,finbert_sentiment
"Thu, 23 Oct 2025 19:32:47 GMT",Apple loses landmark UK lawsuit over app store commissions - Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPUVdOQkxVdXEwdURtTlB5ZEQxS2ZtczRsSWhCbFhIWG1LbTN6d3U1cFFlMUxBdlFyS2V5R01uZ2Nwa19DNTgyTmdsQXpaMW05Mmg0bjRpeDdJbWJRWlJWUDdoYUlWRENydDV5LVBkMjE2NTdyOHBuNE5TLVRZS05ya1N2RDNmbXZJS2lCNlpONlFPTFk0b1JYOUZkWW80bnVXYWpRQW5HUzVaMnFiXzRhVzh0UzBvQ2I3Y25SeDBqdUFMM0k?oc=5,-0.4404,0
"Thu, 23 Oct 2025 17:03:23 GMT",Apple loses UK class action lawsuit over ‘excessive’ App Store charges - Financial Times,https://news.google.com/rss/articles/CBMicEFVX3lxTE5YYjlXTkZYVjNnbHk2Y09BUUxNaFU2b1RxOVdYZmIzNmIyUEo1eVJPenRueW95bkdCZUpVVElrMFdFOGZoeDVGeDV2MjY1cFJPV05LT2ZYUEEzZFVhN2cwMjdma2xRaVdJbmY1dngwaGk?oc=5,-0.6486,0
"Wed, 22 Oct 2025 14:07:16 GMT",Apple may be forced to allow rival app stores in UK - BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE8yZFNfaTU3aGJRZ3Z3d0gwVWNTdXp4RlRjYzJYU1JneG9ZWEpnYlZjcGliU1FXSU5FV3VVREJnZUF2OFZld1U2WGhXeGpzN3IzdEJhZU55alphUdIBX0FVX3lxTE5MRzQteWdVdWswcEtCTDJNMEhxWWRBQTJVMUZxb2szNS1kRHBsZGE0NkFtaUhLS29TNHRTVW9xQldPRVhiUjV3ZU03N1VFd1lhVVMzNFhleTJyOXUwZ2lz?oc=5,-0.2732,0
"Wed, 22 Oct 2025 16:43:00 GMT",I was Sam Sung the viral Apple employee — the joke changed my life - businessinsider.com,https://news.google.com/rss/articles/CBMimAFBVV95cUxONVlXcnJQcWNkOGZGSDJLRjBnTEVYZVBRek9Eck5lWU9ybnAyS2NtVnZMczFVY05SSXVQMVgtQ0p4TUU2WVFlR0k3YUpEY1RuTE1STk5tUXlBZ3EyVm5rbVlxdTRRNF8yT2Y2aG9PYXpVbUJrSzNGYUhFekRfaEJVWDBaSXYtRUlvT3Npa1ZaLXdTTmtJd2U1OQ?oc=5,0.296,0
"Thu, 23 Oct 2025 18:13:00 GMT","Apple building American-made AI servers ahead of schedule in new Houston facility, answering Trump call - Fox Business",https://news.google.com/rss/articles/CBMizgFBVV95cUxQTUtFQlpxS0UwQ1NGZlNsenZMTmlqOEU1SVhtUFk3UkNQN0pES0E1V3lYMzhSdHUzOXlYUThCZkJnVW5ScHpUanRZTV8zeFpJbGJZd0IyUzNNUkhvcGlVVHU0NmlxZWdUMW5Uclo0N0JIOFhndklRc2RzSUo4OGw2V0IxZGFoRzFZUElGRnlsTmJwWXRZYmZzNjZYVnJaeUdlZmpWaElVa1JCbnhtNnpSck1UWDktLXBpdGFBZTQtQUd0OGJmWDI3bzMxcW1KQdIB0wFBVV95cUxQNHZhbVBWNFVibmY1U3l3SlVEQ24tSmxlTVMyU1hIeHJzWXN5OGR6NmNQTGduMmRheFBwbnZlTUJYVWxNTmZjRzlEdXltOVJ5NE1uWS1oT0xINncybEM5Wkw1YlpxTEhCSDVDV0owcUVQRDZ3WHFGYnpqVGk0RmUtbDN3RHVWcjZYNXV0YXRWQlo5SkdlTV9RVUpYNVpQczd5WWxFUnpJbDFtRUZ0cl9zZkhLNjBYVDB6NGprbklHUjN3bTVBVkg1WldMc3cyQVBFekRR?oc=5,0.0,0
"Thu, 23 Oct 2025 20:15:11 GMT","Apple, Amazon Among Donors for New White House Ballroom as Demolition Photos Show Destruction of Movie Theater - TheWrap",https://news.google.com/rss/articles/CBMieEFVX3lxTE1WXzZVN2NOUVh3UDdjdHZpUEdQZnY3dUJSN2pDLWQyUE1jelVidEY3eVBXOG8yanZjZ0t4UGhCcFdXV1FKUWR6VkpBT1A4OGdZekRIUWh0QXpyRUtKa3VNSlFJdFJmT0h1dkhrbUt6ZWhQUTFkR2FHMg?oc=5,-0.4588,0
"Thu, 23 Oct 2025 16:54:00 GMT","Who is paying for the White House ballroom? Apple, Meta and Microsoft are among the companies donating to Trump’s controversial project. - MarketWatch",https://news.google.com/rss/articles/CBMi8wNBVV95cUxNY0NaUzRwU2Y2Sm94X1M0TVdETDZzTkxieWtKcF85LWRpa2MyZktqdzg4TXNFbkhrcjZ6N1ozUUlURHBCTEgxSWFFQldSM0VoeW5TV3dETzJWcDFpQjlBX2hLTWI0V21handsWm8wYVhnU2VTMExYQmRycUszUElINzktd01PX0VDdDF4TEhBZXNDc0Q3VmRuVE0wUXZMa1BwWk16a3JtN3pXbloycnlySzlwbGltU3U0SlZFVUVwVkdPMkc4S2VwYlp6MXBqSnFucTBfc1JLbm5RaHREOG9GWEkwWld2S3hIM1hWd01tc05IQnlsSktKS0xYeWxRM3JXS1ZRNWNSS01WNGFvdnBjaTdNd204TlVRWVRUb2Z2SWVTOF9ubmFIR1FMQ3JUXzQtWUZfYmlwRDJDOGR2TnJ5OU1KVEtKeWt5T3ZyU1RkczdPanE5N2RNTDF1UkI0TXI1SlBlMTJUQlVZZUttWUg2VkVoc3VrMFVqaEM2U2p3cENzMEJDQlRGMDduSy01Wm56T1JSRGlrUm1yWV9kUTI5ZEJpdzA0dTBQdzNaOVhNYXFIVDJXdkhhX1VHUkd5MjZSdkY5NWtkWlJqQWlyUDhWNTN2QzQxZW9yMUpWSU5ET2pDMklrWEpyMVpVblNhbHNWRGtF?oc=5,-0.2023,0
"Wed, 22 Oct 2025 02:00:00 GMT",I Tried Samsung Galaxy XR: Like Apple Vision Pro for Half the Price (and Twice the AI) - CNET,https://news.google.com/rss/articles/CBMivAFBVV95cUxQcVBnbjZFZVlqREh0YVdXRndqV2NKX2VnR3h4Zlp1ZC1tSWxSQnViUGtLRUFtWWlCWFBYaGlXS3RYQURJSVNBTEpzODVsS1djbTNXaktVYnlJOUVvUXJZZlpqQVdvaGJTVFJLVlF4b19lQjg5ZVR0dDR1YkZ3R3V2dXc2Tk1PNGFseGdRRjE5a1lOWE1aekh0UHdqNTAyYmZmeVQ0cm1HN21zNlBybS1FdU5lRjRXdmYyWXZPSw?oc=5,0.5423,0
"Thu, 23 Oct 2025 13:00:00 GMT",Vimeo announces support for more 3D video formats on Apple Vision Pro - 9to5Mac,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOU09SdG55d2s1R1lzYmFQZW1SZDYxR1Z4MGs2SWJ2MDV4NlVFRmJMUFRZMlJJYkR2eHdiT2liRVVfbFpiQW9jMVo1MmdHY1pVN2hkN3JUMlFXempXVmhubTNuWTRBeVVia0huOEkyM3UtTDJ3czZUM2M4ZjFOaGplRDF2OWpQZFpq?oc=5,0.5719,0
"Thu, 23 Oct 2025 17:09:54 GMT",Apple’s New $99 Strap Makes Wearing the Vision Pro More Bearable - Bloomberg.com,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNaFk3Z0pEOExjSGRkNDhxMVFyd2hjX1E0dS1jcG0yRFhJRkx4bVJtLXd2UlN1OU5OcHdxVmEtUEpfR0tBWTN4MHRFbFpJdU9xbVBZNXQta0VtOWV6SUdWUkdQcWwzQ1QtakhpdVlucEtwSFhtWkdaYnJyM3VpakxWbE1zZHhOcVpNdThPTFVqRm5YeGt3RmV0bFZmemlmWkc1eVA4RGRTaXgwUWNiMzhRNVdDTndWd1VrSTBmUzVaeXE2QQ?oc=5,0.25,0
