timestamp,title,link,vader_sentiment,finbert_sentiment
"Tue, 21 Oct 2025 18:55:00 GMT","Block, parent to CashApp and Square, joins Bay Area giants opening D.C. offices - The Business Journals",https://news.google.com/rss/articles/CBMirgFBVV95cUxOcVUzOVNPX3B4Vl92a21uYUlFd1BFOXk4TXlzUjF0eENoY2VBMllmUWVHZXlDc1U3V1c1T0k3OFptNUtWUHQ5R2dvTnE1S1lLWklzaTgyVkdrcng2UFpqYm4tN0lUbFBHcTZseEZ3UzBmWURZNDlLN2RtclpYRVdtbEFtQ19oMU9vOUtfZDhPMVlxMmdGejdFcXBVRl8wSTR6aTZQUnY3eTlIaXpGeUE?oc=5,-0.4404,0
"Thu, 23 Oct 2025 14:05:00 GMT",Restaurant inspections: Roaches at Destiny USA eatery; Armory Square restaurant fails - Syracuse.com,https://news.google.com/rss/articles/CBMizgFBVV95cUxQVzROZDVkRF82SFVZeE8zR09DaXRXMklGQ3k4bVFfU1JhUVdPLTdaX0t6ZnBqWXRYYlFONmVUVHFGM0EtcDRKZG9UTGk2V0NCNGhJMGJTYXN1X0pseWtWZzhKSWJvWUczOTYxZENTMmk3ZFo5V1BTWjM5RlNHUFNwTnFJTVJGcU1wR2ZOWlpTWmFQYlFqd0hxZC1BLUdVMjRBRG55aGhZcmZIWUprQllUSW1RVnlES0dWYnVWMmZNWE95ak9EUTlwYmswYkw4UdIB4gFBVV95cUxNN0JvNDRpOGc0clduVWlLakxtVzJpQUZtLUdLRUVKZHgwYlczZlpWZ3F1YzBKQW5FYXVpd0NpSVdLZndNREZTMWhWaEl2SUQ4YTlBSUN2bGpWUXhEeDFGU1oxRGNJeHYwZkRDQTkzdHl5Vnpkei1jdkg2bG1fSkkyZ2U3Rm5zdlNYNnlxSUt0cUZOSU9ILWVkQ0x1N3c2OThSWUxQRW5WYWwxakZaQWVoajB4WGJ0N29nZzd2UWR6VlhVZ1FGMU1KeFFBWERUaXJsV0FwV0MxeWJyaGk4cUxFZWtB?oc=5,-0.4215,0
"Thu, 23 Oct 2025 19:10:40 GMT",Pershing Square Selling High-Grade Bonds Maturing in Seven Years - Bloomberg.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxNTXVyaE52ZTVoVFdRY052cjg3UnpSNDVsczg1Vm90U0FlbnJBSm9zNzhfbDFHdXRZcUZkSmJNaVR5RFgzY3VMQnBHUnVsSG9sUV83d1IxYnNZWU9wMERIRDEwaWNjR2VKTWpwSkh4S3M4Y2hqZmRjbWxkMUdqaEYyTTNKWGRIRWNLYnJOYWhSUThFNncyU1g5cGZaVEdiRW4teGNXNGJYT1dQVjF4bEJiTU1DMFJEdw?oc=5,0.0,0
"Thu, 23 Oct 2025 12:31:07 GMT","Man, woman dead in Windsor Square murder-suicide - ABC7 Los Angeles",https://news.google.com/rss/articles/CBMiggFBVV95cUxPS0VQbWZZcU5BaVBjazhqSFZQZklNalJlMmJOWGowNlM2RGZCeUlxSFE3M0tiX0w0TmlzSHRfN2VfcXlNWU11eWJ3ZGFwX0JLeWRvSThPTDZlMWltQ2hZTC1NWnJYb1J6Vk51eWNuYmJmLTFKY0Zqb2M1MVVJLVlnQjhR0gGHAUFVX3lxTE84THdPMnJRZGotRTBmakd6QTlUakt4b0plbmFKMEtyMUxxZVdnUVZDbF84VGszc1JscUdwTFVHRTBGZ1FiVGE0S1VQeXRkZDlpM2hBWDVaUFZabHQtUFA3RnYxWkJNYUlmNjlwd2hSeE8xa3hOYjEwc0wzTGl3YzBNb3lQdzJFRQ?oc=5,-0.6486,0
"Fri, 24 Oct 2025 09:11:15 GMT",Your Questions Answered: ‘What’s that camera on the Square?’ - WGIL,https://news.google.com/rss/articles/CBMikgFBVV95cUxOV1lmNHZYTDlLWV8xNm9ERHNUS0kzWUs5ZGlmUVltZWJ2SHFkS2Uta2JPUkJObkI3cG1RQTdMbU4yVGtVNnA0emdSVVhKZVRLMC12WVJlU0FCU0JVU2Z2UkRmR09FejdHaUJTNHpOc0plYi1rNXA1MVZvczhsUUpLVDJHYnVldXE3ZzVneXNvaUEtZ9IBmgFBVV95cUxQMUZuNEtOZGRYWHVsb0tUSU85dENQN19XZ044YUVGeEFwVnotVkdwbEE3S1Ixam9LVWQzc1l3cy1Rc0E4U2hueW9WbmV6aDJfY0M5eU9JNV8zb1FBbVVlMTBLNW0yckVkSGN2TzhSRlhNSUh4aXh4SXhuVF9Ga3pWVkNkT1VvM3dWdDluZUpMaHdVX2xBVTdfSmtB?oc=5,0.0,0
"Wed, 22 Oct 2025 19:21:13 GMT",Childhood friends square off in court over River Walk office building - San Antonio Express-News,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQRVRoYTFmMTdnUkd5Q1dyTDhJVFRCb1NtWFVwRHZ3MEp6ajlQQi0xd3FyLUo0UnZrWHlXMWdTZUo4aWhZOTN1TVUzVlJNNk0tYVJoWENqMmFlMVBZNWY5enc2TWRfTUN1WkRVVjVTWW1PaHA5Y09tOXFldDh5bk1USTFwbV9ybUM4MWVLSTRjdkJDLWVDMG5sMGdCLXJRbFlZZ2tYbUZleDhscWc?oc=5,0.4767,0
"Thu, 23 Oct 2025 16:03:00 GMT",Man convicted in assault at IPromise school arrested for deadly shooting in Akron’s Highland Square - Cleveland 19 News,https://news.google.com/rss/articles/CBMilgFBVV95cUxNTWpsTUVKaExSQm9weUh4QkhpdkZqNUpBQmlTN1BLRm5uVHg4d2pPTHFkRHBnS2ZBTGNJekE5SnpVZGhDVm9iZmtGaHhHNXJmUW1WVG9OS3dqTWtYY0JPNmtORXZnQU1XYV9lRUVzeFRfSnJCVzhKVV9uNGxWRUNUNHNaNzVpTzdTUlNKYTVRV3daVXpDWGc?oc=5,-0.7845,0
"Thu, 23 Oct 2025 20:43:00 GMT",Amaze ball: Time Square unveils fresh NYE celebration station - New York Post,https://news.google.com/rss/articles/CBMinwFBVV95cUxOcllhVjJMd2N2dEh5TzVrdVYyNzlpRlJWN3Q2MGVtbkFQUW9veTFROWhEZnMwZ3N6OWgybEtwbjNPTnh0Mkh5dzVNVHZ3T0w0QkRxYTdSbS1sdDF0VlY2VkFUZW44ZlAwTmJuaVB6ajhnYUtVM29PbE1tbEdyZHQzQ1Fod2RkbFJGT3NmR2NVLXVKU1lnc0xnangtU3RzZE0?oc=5,0.7003,0
"Wed, 22 Oct 2025 17:06:48 GMT",LOGOS: The World of FINAL FANTASY XVI interview - Square Enix,https://news.google.com/rss/articles/CBMigwFBVV95cUxQVG1PUTMzNmxzQVI1M3gtUC1Nck1PQk13UTNuVnh1VWp2NDBCR0J1a18weWM2cVpTLXlFSEZTUXZ5eGlQV293RmpUcGRFM3R4aVpwa0lMN0g0MjNteDRjOHcwRndqYUVhNnAxbTgyMWtJdVRkZ0tYbzVXaGZMTk85OHhENA?oc=5,0.0,0
"Thu, 23 Oct 2025 21:13:56 GMT",Baltimore County seeking proposals to redevelop Security Square Mall into ‘community hub’ - Baltimore Sun,https://news.google.com/rss/articles/CBMirgFBVV95cUxPb18teWVZVzJqczZmS3FncXJ1RjRGejYzd2h4eFhKZVY0ZF96R0FIcHFHVjI5RTgta3M0YjVNR0J3TnJJcHQ0eVVLbVM1TzJQMG1kYkdONUwwUDdUU3BRY0hBNFBJVE1IZWZVU1dFZld4Q0Y4ZlRybUlycVZscFAxem8yX0xiR1ZYMGhBbFJUZlpQN2hSMmR3c19rWmZQQVNHNDJYZ2k0QjROX1phNUE?oc=5,0.34,0
